행정동_코드,행정동_코드_명,당월_매출_금액,당월_매출_건수,총매출건수,2030_매출건수,피크타임_매출비중,시간대추천,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,2030_매출비율,객단가,새벽_매출비중,오전_매출비중,점심_매출비중,오후_매출비중,저녁_매출비중,심야_매출비중,총_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,2030_유동인구,2030_유동인구비율,새벽_유동인구비중,오전_유동인구비중,점심_유동인구비중,오후_유동인구비중,저녁_유동인구비중,심야_유동인구비중,업종명,월_유동인구추정,카페전환효율,2030_카페전환효율
11290810,석관동,3360946723,448647,441809,211767,0.3079464653922941,11~14,4736,90800,120967,84742,83462,57102,28846430,645593192,834757299,602564400,678490244,474387446,31829541,367075972,1036208246,803080810,925105418,197646736,0.4793179858264544,7491.294320479129,0.00947040926956104,0.10921802761346538,0.3083084414605283,0.23894482007235315,0.2752514378372073,0.05880686374688481,10243020.5,1446194.75,1614518.0,1437145.75,1466363.0,1661551.75,2617247.0,2921094.0,2107013.25,1103940.75,1097898.75,1632569.0,1380505.5,3051663.75,0.2979261585974567,0.28517896649723584,0.20570233653247105,0.1077749234222464,0.10718505835266072,0.1593835529275764,0.13477523548839915,커피-음료,307290615.0,0.0014600087933046703,0.0023131316482689155
11305534,삼양동,154517767,14613,14553,4433,0.3051072028674274,14~17,43,1704,2729,2590,3507,3980,297293,10844694,19398406,20654060,37720024,61161482,744979,13209308,44097228,41140572,39752098,15573582,0.30461073318216175,10573.9934989393,0.00482131611441162,0.0854873083947686,0.2853861329745983,0.26625140136797343,0.25726554798064094,0.10078829316760707,11149774.25,1656821.0,1359409.5,1391757.75,1790009.0,1838701.0,3113077.25,3129126.25,2267016.25,1206559.25,1215743.0,1828782.25,1502547.75,2751167.25,0.2467464531849154,0.28064480767402084,0.2033239596756858,0.10821378289340701,0.10903745427850255,0.16401966613808347,0.1347603741842576,커피-음료,334493227.5,4.368698316918838e-05,5.37105356523369e-05
11305535,미아동,2162372341,315246,310638,134153,0.3179812130362713,11~14,4996,64254,69899,56159,62555,52775,21807679,336960168,388105490,335401422,468698216,518656432,2068944,314726447,686172049,561127665,518149381,80127855,0.4318628113752986,6859.317298236932,0.0009567935922835595,0.14554683346275746,0.3173237263489396,0.2594963200188288,0.23962079572308034,0.037055530854110195,7761570.0,761719.25,1388312.0,1048655.0,1075210.5,1302374.25,2185299.25,2099588.5,1642151.0,901321.75,884263.75,1230396.25,1003849.5,2436967.0,0.31397861515131603,0.27051079871726985,0.2115745912231675,0.11612621544352496,0.11392846421535849,0.1585241452438102,0.12933588178680344,커피-음료,232847100.0,0.0013538755689892637,0.0018349721874225899
11305545,송중동,4679007244,727266,721500,329410,0.2638111937262363,17~21,14664,142828,186582,144940,147884,84602,88479439,834909997,1048973665,892443414,1030621966,659926894,176642400,607283209,1126237689,1167321705,1227563169,373959072,0.4565627165627166,6433.694472173867,0.03775211081934371,0.12978890122017517,0.24070013792866016,0.2494806364099743,0.26235547520772334,0.0799227384141233,11641666.25,1690874.0,1561977.0,1537416.0,1763519.0,1966257.25,3121623.5,3108223.75,2331669.25,1336581.0,1359529.5,1956829.0,1548834.25,3099393.0,0.26623276543424357,0.2669913123475774,0.20028655691791541,0.1148101114821085,0.11678134992059233,0.16808839542191822,0.13304231685906645,커피-음료,349249987.5,0.002082365142532754,0.003542736701455199
11305555,송천동,1182552067,209236,204916,66889,0.38582291358597587,11~14,3046,21540,45349,52387,46995,35599,15262944,103062634,221938171,259448983,273176296,244854035,166948,176738817,454894635,323887522,201880120,24984025,0.32642155810185636,5651.761967347875,0.00014117602485235858,0.14945542097640255,0.3846719714879159,0.2738885931861468,0.17071562904806964,0.021127209276612765,10740467.25,1743062.5,1164143.0,1276564.25,1577786.75,1864581.25,3114330.25,2843538.25,2268821.5,1277461.5,1239487.5,1729542.5,1381617.0,2440707.25,0.2272440475064062,0.2647499576892244,0.21124048397428893,0.11893909922773611,0.1154034988561601,0.16103047099743262,0.1286365823609769,커피-음료,322214017.5,0.0006493696383025919,0.0009135193634276841
11305575,삼각산동,1405669448,189794,186692,64485,0.29673570080999156,14~17,1941,22168,42317,55435,43448,21383,11158870,151056775,309514434,416960863,329257671,145525850,0,183063083,400122493,405327571,383101136,34055165,0.3454084802776766,7406.290230460394,0.0,0.13023195692306175,0.2846490642371847,0.2883519817384549,0.27253998907430194,0.024227008026996684,2999863.5,778119.5,271531.5,317617.5,514354.5,479305.25,638935.0,785480.25,613600.75,341328.75,363909.0,509390.25,386154.25,589149.0,0.1963919358330804,0.2618386636591965,0.20454289003482992,0.113781427054931,0.12130851953763896,0.16980447610366273,0.12872394027261574,커피-음료,89995905.0,0.002108918177999321,0.003648482811648666
11305595,번1동,3161221311,493860,485333,247907,0.29046981228866875,11~14,8940,118061,129846,90026,84911,53549,64339995,765779710,787259685,537850789,517382149,330362357,23257605,323160745,913406727,780568589,871567268,249260377,0.5107977409325144,6401.047485117239,0.007357158108187889,0.10222654892130076,0.2889410886297799,0.2469199439735145,0.2757058687942016,0.07884939157301538,6527570.5,686401.25,1240644.25,954763.0,966753.75,1066453.5,1612554.0,1742918.25,1336008.75,763880.5,765292.25,1074096.25,845375.5,2195407.25,0.336328385882619,0.2670087209322366,0.20467166919147023,0.11702370736555047,0.11723998231807684,0.16454762916769722,0.12950844422132246,커피-음료,195827115.0,0.0025219183768294805,0.0037640244955311443
11305603,번2동,497586138,82620,79564,26203,0.41161840056422094,11~14,476,7847,18356,17694,23325,11866,1854969,40693610,104032670,109346451,126264188,64917880,0,75146695,203140926,137685760,81294039,318718,0.3293323613694636,6022.5870007262165,0.0,0.15102248487476957,0.4082527837622358,0.2767073868926791,0.16337681617649888,0.0006405282938167381,2747258.5,358280.25,333317.25,343795.0,381631.0,468747.0,861488.0,856417.25,582002.5,281506.5,263896.75,394200.25,369235.5,677112.25,0.24646834289529,0.3117352262264363,0.21184846638931137,0.1024681514316909,0.096058215854096,0.1434885905348914,0.13440144056338346,커피-음료,82417755.0,0.0010024539008615316,0.0012899387558463658
11305608,번3동,898147883,184947,181456,63964,0.330352117070264,11~14,1061,21058,42906,47667,44267,24497,4623786,89128461,197728693,238305743,210086565,128676886,0,151952868,296601611,261783941,175505004,12304459,0.3525041883431796,4856.244670094676,0.0,0.1691846864821926,0.3302369427285061,0.2914708657171104,0.19540769100716124,0.013699814065029644,3133813.75,454927.25,307189.5,346746.5,457082.25,534735.25,1033132.75,918787.5,642683.0,327319.25,325893.5,488040.5,431091.0,653936.0,0.20867098435572312,0.29318510074186765,0.2050801519394699,0.10444757605649027,0.10399261921676105,0.15573372859187945,0.137561142553542,커피-음료,94014412.5,0.0019672196536887365,0.0032604617781148816
11305615,수유1동,532864038,87383,87343,42060,0.3451113139188815,14~17,879,18454,23606,16355,16282,11767,4622304,90910577,114868640,78270636,126950117,116296916,0,72382855,157876005,178948838,113136024,10520316,0.481549752126673,6098.028655459299,0.0,0.13583738034128698,0.2962782130926989,0.33582457294669227,0.21231686871689398,0.019742964902427888,5756902.25,790280.75,839054.5,742746.25,822301.0,925413.0,1637106.5,1640602.25,1235145.25,658461.75,627111.25,851132.5,744449.0,1581800.75,0.27476595594444914,0.2849800428694095,0.21455032522047773,0.11437778885337162,0.10893206498338581,0.14784557094051753,0.1293141637067053,커피-음료,172707067.5,0.0005059607650393346,0.0008863316065566413
11305625,수유2동,159341579,27502,27227,14208,0.3027598851112103,11~14,475,5843,8365,3552,4332,4660,2132989,36109694,35687323,18875011,25639952,34022493,4091785,20833043,45768927,35918860,42344133,10384831,0.5218349432548574,5793.817867791433,0.025679330063623884,0.13074454973237085,0.2872378150589307,0.22542050998503033,0.2657444043528651,0.06517339080717909,5223599.0,655553.25,701500.5,612251.25,795230.25,899034.75,1560029.0,1326760.75,1024585.25,606539.25,621087.25,937954.75,706671.25,1313751.75,0.25150317817275025,0.25399360670679355,0.1961454640756306,0.11611520141572888,0.11890025440314235,0.17956101722203408,0.135284360457225,커피-음료,156707970.0,0.0001754984127482476,0.0003604942866869635
11305635,수유3동,6627344918,827863,803516,410776,0.274235218090337,11~14,10744,170261,240515,156539,135514,89943,70489974,1202913084,1577830235,1156499909,1141346874,757036113,66989197,868497038,1772731992,1554490486,1786038231,578597974,0.5112231741496125,8005.364315110109,0.010107999180494744,0.1310475082775826,0.26748751029770984,0.23455705191651835,0.26949528855048493,0.08730464177720952,9418944.0,866006.75,2013960.75,1406790.0,1424117.75,1494153.0,2213915.75,2337150.75,1828455.0,1110537.0,1146405.75,1713544.5,1282851.5,3420750.75,0.363177735211081,0.24813299134170455,0.19412526499785962,0.11790461860692664,0.1217127684377357,0.18192533048290763,0.13619907921737298,커피-음료,282568320.0,0.0029297799555165985,0.0040027860355898
11305645,우이동,6346788721,502437,492803,169423,0.3663195325449816,11~14,4974,77628,91795,89872,115175,113359,35695891,658141300,1112188011,1115460135,1654479982,1481932577,25106623,448933059,2320441323,1973291607,1345213303,233802806,0.3437945791726106,12632.00902998784,0.003955799397721908,0.0707338905917237,0.36560872356160473,0.3109118159977268,0.2119518014754473,0.03683796897577552,3834373.5,543930.25,543991.75,464047.75,584597.0,625424.75,1072383.5,1086784.0,791794.25,434421.5,424457.75,593348.25,503568.5,1008039.5,0.26289548996726586,0.28343196091877854,0.20649898868746094,0.1132966050386067,0.11069807101473031,0.1547445104135004,0.13133005952602167,커피-음료,115031205.0,0.004367832189535005,0.005602392895648765
11305660,인수동,2810771626,339066,329380,140374,0.3481559692732755,11~14,2248,57251,83123,67539,67608,51611,13320806,351002175,594658378,550043618,598417509,471054297,4318858,330510440,980564956,793239878,570430186,131707308,0.4261764527293703,8289.747795414462,0.001536538208956575,0.11758708425214479,0.3488597034812959,0.2822142754901995,0.2029443376770447,0.04685806089035851,8105140.5,1257552.75,970298.75,966105.5,1189615.25,1304614.0,2416953.5,2387877.0,1688751.75,854436.5,844831.0,1237605.5,1091639.0,1936404.25,0.23891063331968151,0.2946126597065159,0.20835564170664284,0.10541908557908404,0.1042339734888001,0.15269389839694944,0.1346847719666303,커피-음료,243154215.0,0.0013944483750775202,0.0024164031520449995
11320511,창1동,3950981801,591676,590648,282523,0.2783586598226204,17~21,16098,125466,157057,101399,109860,80768,101331603,803311918,942193160,715601555,767051459,605698691,357800,569239350,1087707626,1048045177,1087155165,158476683,0.47832719318443473,6677.6103830474785,9.055976919697282e-05,0.1440754168637083,0.27530059129219464,0.26526196013728487,0.2751607625033452,0.04011070943427006,3516314.75,522344.0,456441.5,507488.0,517254.5,574381.75,938403.75,917332.5,730984.5,414366.25,412180.5,584021.5,457429.75,963929.5,0.2741306079041986,0.26087895004279693,0.20788369414313665,0.11784105788595858,0.11721945539715976,0.1660890851707743,0.1300878284573359,커피-음료,105489442.5,0.005608864602730268,0.009769836210359092
11320512,창2동,478749401,80626,79542,27934,0.3300790851488834,11~14,651,9478,18456,17622,19939,13396,3894976,46345804,100825073,102911216,124728821,89142865,0,66814787,157206144,140388890,101607982,12731598,0.3511855372004727,5937.903418252176,0.0,0.1395610874090681,0.32836833565040846,0.2932408682011072,0.2122362592783693,0.02659344946104695,10733855.25,1531096.25,1510388.0,1565711.0,1654222.75,1655078.5,2817358.5,3243776.0,2190975.5,1075947.5,1081520.0,1640275.75,1501361.0,3076099.0,0.28657913940100876,0.3022004605474813,0.20411822676665964,0.10023868171689757,0.100757833491373,0.152813291384752,0.13987155267442236,커피-음료,322015657.5,0.00025037912946826197,0.0003026994038011564
11320513,창3동,302863472,37010,36697,11623,0.3828802184138122,11~14,69,3281,8342,10835,9711,4459,411295,28687589,64510277,86977786,74932570,37601145,53215,46517813,113250470,97906975,43923743,1211256,0.3167288879199935,8183.287543907052,0.00017570623373161357,0.1535933425474301,0.37393241665010035,0.32327099188772423,0.14502819607113268,0.003999346609881035,3485485.75,523850.0,369977.75,379200.0,546988.75,633052.75,1032416.0,984114.25,708166.0,379002.5,372961.0,561213.0,480029.0,749177.75,0.21494213539676643,0.2823463702297449,0.2031756979640499,0.10873735461405917,0.1070040237576642,0.16101428617230754,0.1377222672621743,커피-음료,104564572.5,0.0003539439708415582,0.0005171447407952696
11320514,창4동,2151574698,366177,356891,132837,0.3590765818954633,11~14,5966,53577,79260,77285,81885,58918,27790805,273198756,427341035,445099253,470871622,347192698,8317127,411864932,772618419,499683134,394348802,64742284,0.37220607972742376,5875.777828754946,0.003865599929080408,0.19142488168449356,0.3590943971028237,0.2322406628338218,0.18328380714207487,0.030090651307705607,3586743.75,582454.25,424358.75,475008.0,544083.25,611618.5,949220.5,997084.5,763066.0,410689.0,404778.0,545712.0,465413.5,899366.75,0.2507474223660388,0.2779915626813318,0.21274617123121772,0.11450190719646476,0.11285389428782025,0.15214691598751653,0.12975933951233623,커피-음료,107602312.5,0.003403058832959561,0.004923353014774006
11320515,창5동,3810479674,641812,636455,248950,0.2856659792863327,11~14,8631,87528,161422,144215,146633,88026,44540700,537007637,1015198618,848530110,790941454,516792066,25572156,557146358,1087640344,988812542,971108506,180199768,0.391150984751475,5937.06517484871,0.006711007061521987,0.14621423171512238,0.2854339707993414,0.2594981804382668,0.2548520367727331,0.04729057321301434,3776961.75,576074.0,480538.5,547342.75,551764.25,604654.25,1016588.0,864291.75,754834.75,469295.75,489176.25,714933.5,484429.75,1027881.25,0.2721449985560484,0.2288325398053078,0.19985236811042634,0.12425218497380865,0.12951580724904085,0.18928799053895634,0.12825910932246004,커피-음료,113308852.5,0.0056642705829184885,0.008073241275033798
11320521,도봉1동,2423580117,327540,326000,78021,0.33952591564158846,11~14,1542,26436,51585,60908,72007,113522,7991675,165029723,315041331,412869780,478962533,1010779969,0,302259644,824204401,728273360,540369383,28473329,0.2393282208588957,7399.340895768456,0.0,0.12471617582593,0.34007722510128185,0.3004948567169649,0.22296328444420888,0.011748457911614399,3707496.25,453813.0,357644.25,423864.5,493337.5,662351.0,1316486.75,1003617.0,772042.75,426886.5,434620.75,595105.25,475225.5,781508.75,0.21079151462391904,0.2706993972010086,0.2082383090744866,0.11514145159283708,0.11722756294089307,0.16051405311603484,0.12817963066044907,커피-음료,111224887.5,0.0029448445160261457,0.0033277938346819532
11320522,도봉2동,1292858230,179073,166495,62591,0.5098970870510878,11~14,298,16007,46584,39064,39119,25423,1949682,104998460,317006531,266864315,286842962,194891843,0,236580545,658465140,291588790,102574478,3649277,0.37593321120754375,7219.727317909456,0.0,0.18299032292194944,0.5093096247683708,0.22553810095635932,0.07933930853346542,0.002822642819855043,3081511.75,427166.75,302594.5,399736.75,455889.5,515328.25,980797.0,846633.0,641137.25,339414.0,338246.75,497177.0,418904.0,702331.25,0.22791775822370303,0.27474599115190784,0.2080593234797823,0.11014528826638419,0.1097664969150288,0.16134191278030985,0.13594106853559781,커피-음료,92445352.5,0.0019370687131081035,0.002970630548856635
11320660,쌍문1동,1689171437,376270,375397,183327,0.38696765726997157,11~14,11999,132730,50597,60422,80689,38960,46751982,517279613,247240298,286133791,375932958,184664987,5466650,343918195,652082561,460952955,212623483,14127593,0.48835499484545697,4489.253559943658,0.003236290811138076,0.2036017111506486,0.38603693308839676,0.2728870172104384,0.12587442478758892,0.008363622951789234,4582060.5,764678.75,717762.25,528929.25,628442.75,708174.75,1234072.75,1300956.75,948373.75,511164.0,501989.25,711848.0,607727.75,1246691.5,0.27208097754274524,0.2839239573549935,0.2069753880377616,0.11155767148862394,0.10955535178987706,0.1553554345255808,0.13263197856073702,커피-음료,137461815.0,0.0027372692554655997,0.004901693803158199
11320670,쌍문2동,821468745,132655,126423,47752,0.36595817193806757,11~14,2362,17483,30269,26881,30114,19314,12039579,91933755,175000654,166470871,167176630,143205489,811779,130191592,299824058,223364225,153919972,13357119,0.3777160801436448,6192.520033168746,0.0009882043655842316,0.15848636091443746,0.36498535072079946,0.27190836700670823,0.18737167170005964,0.016260045292410975,4362104.0,655495.25,511089.25,602352.75,644468.0,709454.5,1239243.5,1194962.75,895387.5,496596.5,490071.5,703455.75,581630.0,1113442.0,0.2552534281621896,0.27394182944744094,0.20526505099374062,0.113843342570466,0.11234750478209599,0.16126524035190357,0.13333703185435286,커피-음료,130863120.0,0.0010136927806703676,0.0014295610667940794
11320680,쌍문3동,1281081374,238330,236770,103495,0.3042782771483439,11~14,2292,37953,65542,48870,45062,37051,11258220,185933123,328363949,253972052,253824628,227759516,0,170600618,387083725,331860450,346815778,44720803,0.4371119651982937,5375.2417824025515,0.0,0.13316922832725533,0.3021538934653186,0.25904712747778974,0.2707211150195054,0.034908635710130934,5397132.5,805611.0,749898.25,760864.75,804729.5,831479.0,1444550.0,1439267.25,1132902.5,619257.5,606096.0,883821.0,715789.0,1510763.0,0.2799195684004423,0.26667258030074303,0.20990822441361223,0.11473824294660173,0.11229963318484398,0.16375751382794473,0.1326239442889349,커피-음료,161913975.0,0.0014719544745905966,0.002283503986616917
